Timestamp,SensorName,0,1,2
1411125724862928259,MPU6515 Accelerometer,-0.3252411,0.8139496,9.806885
1411125724882245886,MPU6515 Accelerometer,-0.23240662,0.7877655,9.740234
1411125724879346716,MPU6515 Gyroscope,0.011993408,-0.010955811,-0.008636475
1411125724901929724,MPU6515 Accelerometer,0.0627594,0.9044037,9.804504
1411125724922010291,MPU6515 Accelerometer,0.057998657,0.99961853,9.58551
1411125724941327918,MPU6515 Accelerometer,-0.04197693,0.94487,9.768799
1411125724961042273,MPU6515 Accelerometer,-0.13957214,0.8853607,9.864014
1411125724945997107,MPU6515 Gyroscope,-0.004699707,0.043045044,0.025970459
1411125724981122839,MPU6515 Accelerometer,-0.10386658,0.8448944,9.733093
1411125725000440466,MPU6515 Accelerometer,0.015151978,0.8948822,9.625977
1411125725020124304,MPU6515 Accelerometer,-0.018173218,0.8353729,9.602173
1411125725012647498,MPU6515 Gyroscope,0.012451172,-0.003112793,0.0066833496
1411125725040174353,MPU6515 Accelerometer,-0.18955994,0.713974,10.03064
1411125725059491980,MPU6515 Accelerometer,-0.20384216,0.797287,10.006836
1411125725079206336,MPU6515 Accelerometer,0.227005,0.9210663,9.6474
1411125725099256384,MPU6515 Accelerometer,0.04371643,0.9948578,9.704529
1411125725079297888,MPU6515 Gyroscope,0.004989624,-0.020385742,0.013916016
1411125725118574011,MPU6515 Accelerometer,-0.061019897,0.9781952,9.883057
1411125725138288367,MPU6515 Accelerometer,-0.1681366,0.8806,9.71167
1411125725158368933,MPU6515 Accelerometer,-0.20146179,0.9020233,9.806885
1411125725145948279,MPU6515 Gyroscope,0.014419556,-0.014694214,-9.460449E-4
1411125725177686560,MPU6515 Accelerometer,0.050857544,0.9020233,9.752136
1411125725197370398,MPU6515 Accelerometer,0.19367981,0.9543915,9.780701
1411125725217450964,MPU6515 Accelerometer,0.003250122,0.9044037,9.84021
1411125725212598670,MPU6515 Gyroscope,-0.006500244,0.021972656,0.014419556
1411125725236768591,MPU6515 Accelerometer,-0.053878784,0.88298035,9.859253
1411125725256482947,MPU6515 Accelerometer,-0.18241882,0.8210907,9.930664
1411125725276532996,MPU6515 Accelerometer,-0.13243103,0.84965515,9.84021
1411125725295850623,MPU6515 Accelerometer,-0.08958435,0.85679626,9.852112
1411125725279249060,MPU6515 Gyroscope,0.008682251,-0.0069732666,-0.010955811
1411125725315564978,MPU6515 Accelerometer,-0.09434509,0.93058777,9.83783
1411125725335645545,MPU6515 Accelerometer,-0.08244324,0.93058777,9.654541
