Timestamp,SensorName,0,1,2
1411124017823203459,MPU6515 Accelerometer,-0.28953552,-0.12867737,8.30249
1411124017867484464,MPU6515 Gyroscope,-0.03807068,0.35116577,-6.2561035E-4
1411124017887534513,MPU6515 Accelerometer,-0.2823944,-0.126297,8.352478
1411124017931449308,MPU6515 Gyroscope,-0.011367798,0.18347168,-0.0016937256
1411124017951163664,MPU6515 Accelerometer,0.005630493,-0.24769592,10.009216
1411124017995414152,MPU6515 Gyroscope,0.023880005,-0.070739746,-6.2561035E-4
1411124018015097990,MPU6515 Accelerometer,0.015151978,-0.3405304,10.792358
1411124018059409513,MPU6515 Gyroscope,0.014266968,-0.15939331,-0.0016937256
1411124018210502043,MPU6515 Accelerometer,-2.8865204,-0.57380676,4.748596
1411124018218314543,MPU6515 Accelerometer,-5.5358734,-0.62379456,15.512634
1411124018234610929,MPU6515 Accelerometer,-3.3173676,-0.15724182,13.763062
1411124018228873625,MPU6515 Gyroscope,-0.09965515,0.4770813,0.123031616
1411124018241752043,MPU6515 Accelerometer,-0.27763367,-0.52619934,11.346985
1411124018249564543,MPU6515 Accelerometer,-0.299057,-0.966568,7.436035
1411124018251273527,MPU6515 Accelerometer,-0.79893494,-0.73091125,6.4362793
1411124018261100187,MPU6515 Accelerometer,-0.09434509,-0.3310089,9.564087
1411124018266044035,MPU6515 Accelerometer,0.60310364,0.11412048,11.980164
1411124018271323576,MPU6515 Accelerometer,0.32221985,0.4497528,9.549805
1411124018275870695,MPU6515 Accelerometer,0.8935089,0.44737244,10.185364
1411124018280814543,MPU6515 Accelerometer,0.8030548,0.6163788,9.7283325
1411124018285727873,MPU6515 Accelerometer,0.51979065,0.85917664,9.404602
1411124018290641203,MPU6515 Accelerometer,0.9625397,0.81632996,10.113953
1411124018295554533,MPU6515 Accelerometer,1.2696075,0.7568207,11.342224
1411124018304252043,MPU6515 Accelerometer,1.5028839,0.79252625,11.082764
1411124018305381193,MPU6515 Accelerometer,1.1244049,0.43785095,11.087524
1411124018295524015,MPU6515 Gyroscope,-0.0818634,0.18029785,-0.1096344
1411124018310325041,MPU6515 Accelerometer,0.23652649,-0.062026978,11.170837
1411124018315238371,MPU6515 Accelerometer,-0.9250946,-0.41908264,11.820679
1411124018320151701,MPU6515 Accelerometer,-1.4582977,-0.26911926,11.69928
1411124018325095548,MPU6515 Accelerometer,-1.9486542,-0.6761627,12.1015625
1411124018330375089,MPU6515 Accelerometer,-1.8653412,-0.96180725,12.089661
1411124018334922209,MPU6515 Accelerometer,-2.0319672,-1.2831573,11.851624
1411124018339835539,MPU6515 Accelerometer,-2.4009247,-1.6045074,12.080139
1411124018344779386,MPU6515 Accelerometer,-2.6746674,-1.8758698,12.189636
1411124018349692716,MPU6515 Accelerometer,-2.9127045,-2.0496368,12.096802
1411124018354606046,MPU6515 Accelerometer,-3.2221527,-2.1329498,11.946838
1411124018359916105,MPU6515 Accelerometer,-3.769638,-2.3043365,11.7230835
1411124018364432707,MPU6515 Accelerometer,-4.379013,-2.3233795,11.31366
1411124018369346037,MPU6515 Accelerometer,-4.9717255,-2.1615143,10.937561
1411124018362174406,MPU6515 Gyroscope,-0.1960907,0.74642944,-1.0977631
1411124018374289884,MPU6515 Accelerometer,-5.590622,-1.9115753,11.092285
1411124018379203214,MPU6515 Accelerometer,-6.0762177,-1.447403,11.527893
1411124018384147062,MPU6515 Accelerometer,-6.4975433,-1.0760651,12.02063
1411124018389426603,MPU6515 Accelerometer,-6.930771,-0.90467834,12.372925
1411124018394004240,MPU6515 Accelerometer,-7.578232,-1.0736847,12.589539
1411124018398887052,MPU6515 Accelerometer,-8.320908,-1.4759674,12.884705
1411124018403830900,MPU6515 Accelerometer,-8.935043,-1.8996735,13.17511
1411124018408744230,MPU6515 Accelerometer,-9.273056,-2.1258087,13.584534
1411124018413657560,MPU6515 Accelerometer,-9.36113,-2.094864,13.843994
1411124018418967619,MPU6515 Accelerometer,-9.199265,-1.8592072,14.005859
1411124018423484220,MPU6515 Accelerometer,-8.868393,-1.6187897,13.967773
1411124018428428068,MPU6515 Accelerometer,-8.444687,-1.5069122,13.629761
1411124018433341398,MPU6515 Accelerometer,-8.068588,-1.5283356,13.203674
1411124018428824796,MPU6515 Gyroscope,0.13708496,0.686615,-0.51226807
1411124018438254728,MPU6515 Accelerometer,-7.7186737,-1.4140778,12.615723
1411124018443168058,MPU6515 Accelerometer,-7.3711395,-1.3236237,11.963501
1411124018448478117,MPU6515 Accelerometer,-6.9593353,-1.1427155,11.396973
1411124018453025236,MPU6515 Accelerometer,-6.509445,-0.8689728,10.851868
1411124018457999601,MPU6515 Accelerometer,-6.104782,-0.6761627,10.335327
1411124018462851896,MPU6515 Accelerometer,-5.8953094,-0.49287415,10.104431
1411124018467795744,MPU6515 Accelerometer,-5.90007,-0.32148743,9.911621
1411124018472709074,MPU6515 Accelerometer,-6.000046,-0.2500763,9.852112
1411124018478019132,MPU6515 Accelerometer,-6.1571503,-0.18104553,9.90686
1411124018482566251,MPU6515 Accelerometer,-6.3118744,-0.16200256,10.206787
1411124018487479582,MPU6515 Accelerometer,-6.4404144,-0.13105774,10.511475
1411124018492392912,MPU6515 Accelerometer,-6.442795,-0.15248108,10.956604
1411124018497306242,MPU6515 Accelerometer,-6.3332977,-0.1667633,11.230347
1411124018502219572,MPU6515 Accelerometer,-6.147629,-0.28102112,11.656433
1411124018495475187,MPU6515 Gyroscope,0.10484314,0.67578125,0.6661835
1411124018507529630,MPU6515 Accelerometer,-5.969101,-0.52381897,12.0372925
