Timestamp,SensorName,0,1,2
1411124171966755177,MPU6515 Accelerometer,-0.025314331,-0.26197815,10.063965
1411124171955463674,MPU6515 Gyroscope,0.019866943,0.018096924,-9.1552734E-5
1411124171986805226,MPU6515 Accelerometer,-0.16337585,-0.3738556,9.925903
1411124172006122853,MPU6515 Accelerometer,-0.04197693,-0.41670227,9.799744
1411124172025806691,MPU6515 Accelerometer,0.12226868,-0.29530334,9.999695
1411124172022114064,MPU6515 Gyroscope,0.0014038086,-0.007385254,-0.0015411377
1411124172045856740,MPU6515 Accelerometer,-0.034835815,-0.30482483,10.0425415
1411124172065174367,MPU6515 Accelerometer,-0.31333923,-0.37623596,9.756897
1411124172084858205,MPU6515 Accelerometer,-0.120529175,-0.36195374,9.673584
1411124172104938771,MPU6515 Accelerometer,0.17701721,-0.30958557,9.797363
1411124172088764455,MPU6515 Gyroscope,0.016845703,-0.03227234,-0.014007568
1411124172124225881,MPU6515 Accelerometer,0.08180237,-0.27388,9.992554
1411124172143909718,MPU6515 Accelerometer,-0.20384216,-0.29768372,9.692627
1411124172163959767,MPU6515 Accelerometer,-0.31809998,-0.33815002,9.575989
1411124172155414845,MPU6515 Gyroscope,0.007949829,-0.022537231,-0.020690918
1411124172183277394,MPU6515 Accelerometer,-0.14671326,-0.2905426,9.859253
1411124172202961232,MPU6515 Accelerometer,0.010391235,-0.3072052,9.873535
1411124172223011281,MPU6515 Accelerometer,0.11274719,-0.27626038,9.835449
1411124172242298390,MPU6515 Accelerometer,-0.17527771,-0.31196594,9.654541
1411124172222065236,MPU6515 Gyroscope,-0.00440979,-0.009384155,-0.008239746
1411124172261982228,MPU6515 Accelerometer,-0.15623474,-0.4143219,9.77356
1411124172282062795,MPU6515 Accelerometer,0.12702942,-0.47621155,9.659302
1411124172301349904,MPU6515 Accelerometer,0.25794983,-0.40956116,9.542664
1411124172288715627,MPU6515 Gyroscope,0.0029296875,0.0061187744,-0.026428223
1411124172321033742,MPU6515 Accelerometer,-0.15385437,-0.3405304,9.9021
1411124172341083791,MPU6515 Accelerometer,-0.26811218,-0.44288635,10.049683
1411124172360401418,MPU6515 Accelerometer,-0.058639526,-0.36195374,10.116333
1411124172355366017,MPU6515 Gyroscope,-0.034362793,-0.044815063,-0.06047058
1411124172380085256,MPU6515 Accelerometer,0.21986389,-0.43336487,9.9592285
1411124172400135304,MPU6515 Accelerometer,0.10322571,-0.47621155,9.347473
1411124172419452931,MPU6515 Accelerometer,-0.24668884,-0.47383118,9.259399
1411124172439136769,MPU6515 Accelerometer,-0.23002625,-0.50001526,9.395081
1411124172422016408,MPU6515 Gyroscope,0.076431274,0.06764221,-0.097839355
1411124172459156300,MPU6515 Accelerometer,-0.15861511,-0.6618805,9.380798
1411124172478534963,MPU6515 Accelerometer,0.3603058,-0.6928253,9.323669
1411124172498249318,MPU6515 Accelerometer,0.098464966,-0.92848206,9.32843
1411124172488666799,MPU6515 Gyroscope,0.041381836,0.106399536,-0.20285034
1411124172518238332,MPU6515 Accelerometer,0.06752014,-1.2260284,9.040405
1411124172537525441,MPU6515 Accelerometer,0.39839172,-1.4878693,8.36676
1411124172557209279,MPU6515 Accelerometer,1.0149078,-1.7830353,7.883545
1411124172577259328,MPU6515 Accelerometer,2.1479645,-1.7497101,7.262268
1411124172555317189,MPU6515 Gyroscope,0.18084717,0.23582458,-0.54725647
1411124172596576955,MPU6515 Accelerometer,1.9004059,-1.3950348,8.116821
1411124172616260793,MPU6515 Accelerometer,1.1244049,-1.6068878,8.819031
1411124172636310842,MPU6515 Accelerometer,0.55311584,-1.6045074,9.283203
1411124172621967580,MPU6515 Gyroscope,0.24909973,0.24597168,-1.4289856
1411124172655628468,MPU6515 Accelerometer,-0.26097107,-1.1760406,8.804749
1411124172675312306,MPU6515 Accelerometer,-0.45140076,-1.0736847,9.354614
1411124172695362355,MPU6515 Accelerometer,1.5409698,-1.6997223,9.749756
1411124172688617970,MPU6515 Gyroscope,0.69470215,0.25642395,-2.619339
1411124172714679982,MPU6515 Accelerometer,2.0408478,-2.094864,7.4265137
1411124172734333302,MPU6515 Accelerometer,0.42933655,-2.3090973,6.767151
1411124172754383351,MPU6515 Accelerometer,-1.5416107,-1.5045319,9.397461
1411124172773670461,MPU6515 Accelerometer,-1.1916962,-1.0855865,11.175598
