Timestamp,SensorName,0,1,2
1411125480652253909,MPU6515 Accelerometer,-0.6941986,-0.82136536,9.366516
1411125480649354739,MPU6515 Gyroscope,0.07249451,0.022201538,-0.0011291504
1411125480671937746,MPU6515 Accelerometer,-0.6846771,-0.9189606,9.578369
1411125480691987795,MPU6515 Accelerometer,-0.6632538,-0.83088684,9.847351
1411125480711274905,MPU6515 Accelerometer,-0.86320496,-0.947525,10.028259
1411125480730958743,MPU6515 Accelerometer,-0.8608246,-0.8166046,9.961609
1411125480716005129,MPU6515 Gyroscope,-0.021514893,-0.002090454,-0.007949829
1411125480751008791,MPU6515 Accelerometer,-0.7203827,-0.8427887,9.954468
1411125480770295901,MPU6515 Accelerometer,-0.8536835,-0.86421204,10.066345
1411125480789949221,MPU6515 Accelerometer,-0.75608826,-0.84516907,10.318665
1411125480782655520,MPU6515 Gyroscope,-9.3078613E-4,0.03703308,-0.0045776367
1411125480810029787,MPU6515 Accelerometer,-0.88938904,-0.78804016,10.218689
1411125480829316897,MPU6515 Accelerometer,-0.8917694,-0.8570709,9.844971
1411125480849000735,MPU6515 Accelerometer,-0.8013153,-0.8499298,9.623596
1411125480869081301,MPU6515 Accelerometer,-0.83226013,-0.8094635,9.71167
1411125480849305911,MPU6515 Gyroscope,0.08164978,0.038879395,-0.0038909912
1411125480888337893,MPU6515 Accelerometer,-0.8203583,-0.7285309,9.925903
1411125480908021731,MPU6515 Accelerometer,-0.7441864,-0.76423645,9.77594
1411125480928041262,MPU6515 Accelerometer,-0.696579,-0.8737335,9.780701
1411125480915956301,MPU6515 Gyroscope,0.06781006,0.01928711,-0.009109497
1411125480947358889,MPU6515 Accelerometer,-0.81559753,-0.8261261,9.752136
1411125480967042727,MPU6515 Accelerometer,-0.9417572,-0.81422424,9.77356
1411125480987153811,MPU6515 Accelerometer,-0.9155731,-0.87849426,9.718811
1411125480982606692,MPU6515 Gyroscope,0.04725647,0.063446045,-0.055496216
1411125481006379885,MPU6515 Accelerometer,-0.91319275,-0.7428131,9.568848
1411125481026063723,MPU6515 Accelerometer,-1.3297577,-0.7785187,9.654541
1411125481046113772,MPU6515 Accelerometer,-0.9512787,-0.93800354,10.090149
1411125481065431399,MPU6515 Accelerometer,-0.34428406,-0.95228577,10.649536
1411125481049257082,MPU6515 Gyroscope,-0.013580322,0.054656982,-0.021255493
1411125481085084719,MPU6515 Accelerometer,-1.0274506,-0.6285553,11.199402
1411125481105134768,MPU6515 Accelerometer,-1.7653656,-0.3738556,11.604065
1411125481115907473,MPU6515 Gyroscope,0.20489502,0.20335388,-0.005996704
1411125481130403323,MPU6515 Accelerometer,-1.8296356,-0.27149963,11.216064
1411125481133668704,MPU6515 Accelerometer,-1.5392303,-0.27149963,11.063721
1411125481141481204,MPU6515 Accelerometer,-1.4249725,-0.20246887,10.859009
1411125481149019045,MPU6515 Accelerometer,-1.2559662,-0.15248108,10.554321
1411125481153932375,MPU6515 Accelerometer,-1.2845306,-0.1096344,10.41864
1411125481158845705,MPU6515 Accelerometer,-1.241684,-0.1096344,10.2091675
1411125481163759036,MPU6515 Accelerometer,-1.1893158,-0.07392883,10.03064
1411125481169069094,MPU6515 Accelerometer,-1.094101,-0.059646606,9.935425
1411125481173585696,MPU6515 Accelerometer,-0.99650574,-0.031082153,9.871155
1411125481178529543,MPU6515 Accelerometer,-0.8489227,0.04508972,9.785461
1411125481183442873,MPU6515 Accelerometer,-0.8108368,0.033187866,9.640259
1411125481188356204,MPU6515 Accelerometer,-0.8513031,-0.035842896,9.52124
1411125481182557864,MPU6515 Gyroscope,0.7034302,0.26434326,0.167099
1411125481193269534,MPU6515 Accelerometer,-0.8917694,-0.0072784424,9.523621
1411125481198549075,MPU6515 Accelerometer,-1.0036469,-0.02394104,9.618835
1411125481203096194,MPU6515 Accelerometer,-1.0821991,0.05937195,9.71405
1411125481208009524,MPU6515 Accelerometer,-1.1488495,0.049850464,9.873535
1411125481212953371,MPU6515 Accelerometer,-1.2559662,0.17601013,10.071106
1411125481217866702,MPU6515 Accelerometer,-1.3035736,0.23551941,10.387695
1411125481222780032,MPU6515 Accelerometer,-1.389267,0.1617279,10.916138
1411125481228090090,MPU6515 Accelerometer,-1.2274017,0.14030457,11.332703
1411125481232606692,MPU6515 Accelerometer,-1.056015,0.11412048,11.725464
1411125481237550539,MPU6515 Accelerometer,-0.8655853,0.09031677,11.975403
1411125481242463870,MPU6515 Accelerometer,-0.7346649,0.0712738,12.015869
1411125481247377200,MPU6515 Accelerometer,-0.54185486,0.1212616,11.784973
1411125481252290530,MPU6515 Accelerometer,-0.49186707,0.095077515,11.275574
1411125481249208254,MPU6515 Gyroscope,0.44151306,-0.26333618,0.12619019
1411125481257570071,MPU6515 Accelerometer,-0.5132904,0.06889343,10.86853
1411125481262117190,MPU6515 Accelerometer,-0.5704193,0.0712738,10.361511
1411125481267030520,MPU6515 Accelerometer,-0.5370941,0.097457886,9.921143
1411125481271943850,MPU6515 Accelerometer,-0.57518005,0.18315125,9.768799
1411125481276887698,MPU6515 Accelerometer,-0.5704193,0.3093109,9.625977
1411125481281801028,MPU6515 Accelerometer,-0.68229675,0.32835388,9.445068
1411125481287080569,MPU6515 Accelerometer,-0.9012909,0.3093109,9.221313
1411125481291688723,MPU6515 Accelerometer,-1.1964569,0.41404724,9.187988
1411125481296541018,MPU6515 Accelerometer,-1.3321381,0.4330902,9.283203
1411125481301454348,MPU6515 Accelerometer,-1.3083344,0.46165466,9.487915
1411125481306398196,MPU6515 Accelerometer,-1.1369476,0.48545837,9.635498
1411125481311311526,MPU6515 Accelerometer,-0.8274994,0.41166687,9.685486
1411125481316591067,MPU6515 Accelerometer,-0.56803894,0.4021454,9.604553
1411125481321138186,MPU6515 Accelerometer,-0.37046814,0.41880798,9.592651
1411125481315858645,MPU6515 Gyroscope,0.7563324,0.14457703,0.0791626
1411125481326082034,MPU6515 Accelerometer,-0.3419037,0.4092865,9.492676
1411125481330964846,MPU6515 Accelerometer,-0.4394989,0.4092865,9.435547
1411125481335908694,MPU6515 Accelerometer,-0.6370697,0.48545837,9.3688965
1411125481340822024,MPU6515 Accelerometer,-0.91319275,0.56877136,9.307007
1411125481346132082,MPU6515 Accelerometer,-1.2059784,0.58543396,9.273682
1411125481350648684,MPU6515 Accelerometer,-1.3226166,0.6663666,9.335571
1411125481355562014,MPU6515 Accelerometer,-1.3654633,0.7068329,9.5807495
1411125481360475344,MPU6515 Accelerometer,-1.3178558,0.74967957,9.716431
1411125481365388674,MPU6515 Accelerometer,-1.2631073,0.7234955,9.768799
1411125481370332522,MPU6515 Accelerometer,-1.1131439,0.6996918,9.859253
1411125481375612063,MPU6515 Accelerometer,-1.1012421,0.71635437,9.856873
1411125481380159182,MPU6515 Accelerometer,-1.1821747,0.77586365,9.930664
1411125481385072512,MPU6515 Accelerometer,-1.2797699,0.778244,9.871155
1411125481382509036,MPU6515 Gyroscope,0.45881653,0.078704834,-0.048706055
1411125481389985842,MPU6515 Accelerometer,-1.3035736,0.7949066,9.809265
1411125481394899172,MPU6515 Accelerometer,-1.2940521,0.84965515,9.706909
1411125481399843020,MPU6515 Accelerometer,-1.3345184,0.82347107,9.530762
1411125481405122561,MPU6515 Accelerometer,-1.3654633,0.8806,9.359375
1411125481409639162,MPU6515 Accelerometer,-1.4011688,0.94963074,9.299866
1411125481414552493,MPU6515 Accelerometer,-1.3654633,1.0067596,9.307007
1411125481419496340,MPU6515 Accelerometer,-1.3916473,0.98295593,9.19989
1411125481424409670,MPU6515 Accelerometer,-1.4035492,0.98057556,9.276062
1411125481429323000,MPU6515 Accelerometer,-1.3654633,0.9686737,9.252258
1411125481434633059,MPU6515 Accelerometer,-1.2845306,0.98057556,9.271301
1411125481439149661,MPU6515 Accelerometer,-1.2250214,0.99961853,9.314148
1411125481444062991,MPU6515 Accelerometer,-1.1750336,1.0115204,9.190369
1411125481448976321,MPU6515 Accelerometer,-1.0774384,1.0448456,9.13324
1411125481453889651,MPU6515 Accelerometer,-1.0893402,1.1233978,9.1189575
1411125481449159426,MPU6515 Gyroscope,0.4958191,0.24505615,-0.030471802
1411125481458833498,MPU6515 Accelerometer,-1.0821991,1.1448212,9.057068
1411125481464113039,MPU6515 Accelerometer,-1.324997,0.8853607,9.159424
1411125481468660159,MPU6515 Accelerometer,-1.2916718,1.0234222,9.078491
1411125481473573489,MPU6515 Accelerometer,-1.1250458,1.175766,8.783325
1411125481478486819,MPU6515 Accelerometer,-0.9679413,1.2900238,8.478638
1411125481483400149,MPU6515 Accelerometer,-1.0155487,1.2709808,8.226318
1411125481488343996,MPU6515 Accelerometer,-1.1131439,1.2495575,7.97876
1411125481493623537,MPU6515 Accelerometer,-1.139328,1.2947845,7.9263916
1411125481498170657,MPU6515 Accelerometer,-1.1655121,1.3257294,7.857361
1411125481503083987,MPU6515 Accelerometer,-1.2964325,1.3566742,7.7907104
1411125481507997317,MPU6515 Accelerometer,-1.2535858,1.4542694,7.7454834
1411125481512910647,MPU6515 Accelerometer,-0.7941742,1.4114227,7.807373
1411125481517823977,MPU6515 Accelerometer,-0.8274994,0.9781952,7.845459
1411125481523164553,MPU6515 Accelerometer,-1.8915253,1.3971405,7.7073975
1411125481515809817,MPU6515 Gyroscope,0.4672699,0.058288574,-0.073349
1411125481527681155,MPU6515 Accelerometer,-0.5561371,2.16362,7.8502197
1411125481532594485,MPU6515 Accelerometer,-0.7917938,0.58543396,8.1501465
1411125481537507815,MPU6515 Accelerometer,-2.1176605,2.1112518,7.583618
1411125481542451662,MPU6515 Accelerometer,0.3436432,1.3019257,7.9121094
1411125481547364993,MPU6515 Accelerometer,-1.9177094,1.3209686,7.826416
1411125481552644534,MPU6515 Accelerometer,-0.7941742,1.5828094,8.033508
1411125481557191653,MPU6515 Accelerometer,-0.613266,1.0686493,8.5928955
1411125481562104983,MPU6515 Accelerometer,-0.9488983,0.7211151,9.26178
1411125481567018313,MPU6515 Accelerometer,-1.0798187,0.9543915,9.730713
1411125481571931643,MPU6515 Accelerometer,-0.8370209,1.3209686,10.180603
1411125481576844973,MPU6515 Accelerometer,-0.50138855,1.2971649,10.582886
1411125481582155032,MPU6515 Accelerometer,-0.56565857,1.1472015,10.851868
1411125481586671633,MPU6515 Accelerometer,-0.7346649,0.9853363,10.67334
1411125481582460207,MPU6515 Gyroscope,-0.22257996,-0.21046448,-0.20713806
1411125481591676516,MPU6515 Accelerometer,-0.98698425,1.0638885,10.29248
1411125481596498293,MPU6515 Accelerometer,-1.0702972,1.2495575,10.092529
1411125481601442141,MPU6515 Accelerometer,-1.0679169,1.342392,9.859253
1411125481606355471,MPU6515 Accelerometer,-1.0464935,1.2638397,9.642639
1411125481611665530,MPU6515 Accelerometer,-1.0203094,1.1733856,9.195129
1411125481616182131,MPU6515 Accelerometer,-1.1298065,1.1352997,8.680969
1411125481621095461,MPU6515 Accelerometer,-1.3273773,1.1876678,8.1073
1411125481626008791,MPU6515 Accelerometer,-1.5225677,1.2281342,7.755005
1411125481630952639,MPU6515 Accelerometer,-1.7772675,1.2852631,7.5717163
1411125481635865969,MPU6515 Accelerometer,-1.8177338,1.3328705,7.421753
1411125481641176028,MPU6515 Accelerometer,-1.8343964,1.3376312,7.440796
1411125481645723147,MPU6515 Accelerometer,-1.7368011,1.4185638,7.474121
1411125481650605959,MPU6515 Accelerometer,-1.6606293,1.4280853,7.6312256
1411125481655519289,MPU6515 Accelerometer,-1.5297089,1.4138031,7.8549805
1411125481649110598,MPU6515 Gyroscope,0.08294678,-0.09286499,-0.19786072
1411125481660463137,MPU6515 Accelerometer,-1.4225922,1.3447723,8.181091
1411125481665376467,MPU6515 Accelerometer,-1.2274017,1.3614349,8.526245
1411125481670656008,MPU6515 Accelerometer,-1.0012665,1.3281097,8.916626
1411125481675142092,MPU6515 Accelerometer,-0.8179779,1.3447723,9.385559
1411125481680543704,MPU6515 Accelerometer,-0.6561127,1.304306,9.768799
1411125481685029787,MPU6515 Accelerometer,-0.4966278,1.2709808,10.180603
1411125481689973635,MPU6515 Accelerometer,-0.43711853,1.2686005,10.15918
1411125481694886965,MPU6515 Accelerometer,-0.47044373,1.2305145,10.147278
1411125481700197024,MPU6515 Accelerometer,-0.3990326,1.1329193,9.96875
1411125481704744143,MPU6515 Accelerometer,-0.42521667,1.1876678,9.802124
1411125481709657473,MPU6515 Accelerometer,-0.55851746,1.2019501,9.628357
