Timestamp,SensorName,0,1,2
1411126759654212881,MPU6515 Accelerometer,-0.45378113,0.007003784,9.535522
1411126759673927237,MPU6515 Accelerometer,-0.27287292,-0.04536438,9.942566
1411126759662727286,MPU6515 Gyroscope,0.02281189,-0.012924194,0.010910034
1411126759693641592,MPU6515 Accelerometer,-0.2919159,-0.119155884,10.085388
1411126759713325430,MPU6515 Accelerometer,-0.49186707,-0.031082153,9.799744
1411126759733039786,MPU6515 Accelerometer,-0.4894867,0.007003784,9.675964
1411126759729377676,MPU6515 Gyroscope,0.006225586,0.0016937256,-0.003982544
1411126759752754141,MPU6515 Accelerometer,-0.29429626,-0.035842896,9.973511
1411126759772468497,MPU6515 Accelerometer,-0.20622253,-0.08345032,10.22345
1411126759792152335,MPU6515 Accelerometer,-0.46092224,-0.0025177002,10.004456
1411126759811866690,MPU6515 Accelerometer,-0.62516785,-0.028701782,9.404602
1411126759796028067,MPU6515 Gyroscope,3.9672852E-4,0.0030822754,0.0030975342
1411126759831581046,MPU6515 Accelerometer,-0.18003845,-0.13105774,10.054443
1411126759851295401,MPU6515 Accelerometer,-0.122909546,-0.14057922,10.29248
1411126759871009756,MPU6515 Accelerometer,-0.47758484,-0.04774475,9.866394
1411126759862678458,MPU6515 Gyroscope,0.0054473877,0.0048065186,0.006225586
1411126759890724112,MPU6515 Accelerometer,-0.36094666,-0.07154846,9.559326
1411126759910438467,MPU6515 Accelerometer,-0.35380554,-0.09535217,9.573608
1411126759930152823,MPU6515 Accelerometer,-0.33000183,-0.16438293,9.997314
1411126759949836661,MPU6515 Accelerometer,0.036575317,-0.121536255,9.928284
1411126759929328848,MPU6515 Gyroscope,0.027236938,-0.023223877,-0.0104522705
1411126759969520499,MPU6515 Accelerometer,-0.2657318,-0.050125122,9.949707
1411126759989234854,MPU6515 Accelerometer,-0.4799652,-0.06678772,9.77594
1411126760008918692,MPU6515 Accelerometer,-0.76560974,-0.15962219,9.668823
1411126759995979239,MPU6515 Gyroscope,0.045944214,-0.023651123,-0.04411316
1411126760028633048,MPU6515 Accelerometer,-0.36094666,-0.22389221,10.063965
1411126760048408438,MPU6515 Accelerometer,0.119888306,-0.22151184,10.559082
1411126760068061758,MPU6515 Accelerometer,-0.39189148,-0.17152405,10.492432
1411126760062629630,MPU6515 Gyroscope,0.109954834,-0.029541016,-0.005065918
1411126760087776114,MPU6515 Accelerometer,-0.42997742,-0.14057922,9.661682
1411126760107459952,MPU6515 Accelerometer,0.3174591,-0.16914368,9.58551
1411126760127174307,MPU6515 Accelerometer,0.46266174,-0.059646606,9.844971
1411126760146858145,MPU6515 Accelerometer,-0.22050476,0.14030457,9.240356
1411126760129280020,MPU6515 Gyroscope,0.37832642,0.098968506,0.0050811768
1411126760166541983,MPU6515 Accelerometer,-0.44425964,0.29026794,9.437927
1411126760186256339,MPU6515 Accelerometer,-0.12528992,0.3021698,9.680725
1411126760205970694,MPU6515 Accelerometer,-0.25144958,0.65208435,9.378418
1411126760195930411,MPU6515 Gyroscope,0.39678955,0.0395813,-0.09075928
1411126760225685049,MPU6515 Accelerometer,-0.50852966,0.7711029,9.111816
1411126760245368887,MPU6515 Accelerometer,-0.7441864,0.87583923,9.123718
1411126760265083243,MPU6515 Accelerometer,-0.91319275,1.0995941,9.07373
1411126760262580801,MPU6515 Gyroscope,0.32580566,0.11924744,-0.07543945
1411126760284797598,MPU6515 Accelerometer,-0.5894623,1.1638641,8.959473
1411126760304511954,MPU6515 Accelerometer,-0.32286072,0.9377289,10.016357
1411126760324195792,MPU6515 Accelerometer,-0.42045593,1.0353241,10.294861
1411126760343910147,MPU6515 Accelerometer,-0.8108368,0.87345886,9.478394
1411126760329231192,MPU6515 Gyroscope,0.05177307,0.13882446,-0.046295166
1411126760363624503,MPU6515 Accelerometer,-1.0488739,0.88298035,9.987793
1411126760383338858,MPU6515 Accelerometer,-1.3178558,0.4164276,9.318909
1411126760403022696,MPU6515 Accelerometer,0.16511536,0.71873474,9.973511
1411126760395881583,MPU6515 Gyroscope,0.046020508,0.21643066,-0.03453064
1411126760422767569,MPU6515 Accelerometer,-0.19670105,0.64494324,10.732849
1411126760442451407,MPU6515 Accelerometer,-0.8751068,0.72587585,10.606689
1411126760462165762,MPU6515 Accelerometer,-1.7582245,0.7282562,9.64502
1411126760481849600,MPU6515 Accelerometer,-1.3273773,0.66874695,9.230835
1411126760462531973,MPU6515 Gyroscope,0.08425903,0.11903381,-0.10272217
1411126760501563956,MPU6515 Accelerometer,-1.0917206,0.87583923,9.5807495
1411126760521278311,MPU6515 Accelerometer,-1.0988617,0.71635437,8.869019
1411126760540962149,MPU6515 Accelerometer,-0.46568298,0.5925751,8.9071045
1411126760529182364,MPU6515 Gyroscope,0.352417,0.4212036,0.098480225
1411126760560707022,MPU6515 Accelerometer,-0.15861511,0.9710541,9.404602
1411126760580421378,MPU6515 Accelerometer,-0.2086029,1.1971893,9.035645
1411126760600105215,MPU6515 Accelerometer,-0.2823944,1.3733368,8.909485
1411126760595832755,MPU6515 Gyroscope,0.4928589,0.59085083,0.16287231
1411126760619789053,MPU6515 Accelerometer,-0.92033386,1.2566986,9.278442
1411126760639503409,MPU6515 Accelerometer,-1.0488739,1.0615082,8.730957
1411126760659217764,MPU6515 Accelerometer,-0.3252411,1.4994965,8.540527
1411126760678932120,MPU6515 Accelerometer,-0.23716736,1.7494354,8.112061
1411126760662483145,MPU6515 Gyroscope,0.5643158,0.8233948,-0.014480591
1411126760698646475,MPU6515 Accelerometer,-0.49424744,1.4352264,8.680969
1411126760718330313,MPU6515 Accelerometer,-1.0845795,1.2257538,9.84259
1411126760738044669,MPU6515 Accelerometer,-1.2274017,1.2233734,9.77832
1411126760729133536,MPU6515 Gyroscope,0.18521118,0.66007996,-0.3126526
1411126760757759024,MPU6515 Accelerometer,-0.8489227,1.1995697,8.702393
1411126760777442862,MPU6515 Accelerometer,-1.3107147,1.2281342,9.045166
1411126760797157217,MPU6515 Accelerometer,-3.6553802,1.5447235,9.166565
1411126760816871573,MPU6515 Accelerometer,-4.3885345,1.5566254,9.00946
1411126760795783926,MPU6515 Gyroscope,0.1524353,0.722702,-0.6717529
1411126760836585928,MPU6515 Accelerometer,-4.250473,1.9255829,10.304382
1411126760856300284,MPU6515 Accelerometer,-4.7360687,2.2588348,10.99469
1411126760876014639,MPU6515 Accelerometer,-5.89769,2.394516,11.149414
1411126760862434317,MPU6515 Gyroscope,-0.0021972656,0.6448059,-0.6957855
1411126760895698477,MPU6515 Accelerometer,-6.468979,3.4752045,9.780701
1411126760915412833,MPU6515 Accelerometer,-6.8331757,2.920578,0.0021362305
1411126760935127188,MPU6515 Accelerometer,-4.7598724,3.0729218,10.485291
1411126760929084708,MPU6515 Gyroscope,0.30499268,0.4161682,-0.4393158
1411126760954811026,MPU6515 Accelerometer,-3.5411224,1.618515,9.218933
1411126760974525381,MPU6515 Accelerometer,-4.283798,1.0496063,10.066345
1411126768833557474,MPU6515 Accelerometer,1.3148346,-0.1667633,9.944946
1411126768848358500,MPU6515 Gyroscope,0.086868286,-0.17536926,-0.042251587
1411126768897613871,MPU6515 Accelerometer,1.7504425,0.3688202,9.873535
1411126768912750589,MPU6515 Gyroscope,0.705307,-0.6122284,-0.04118347
1411126769065033304,MPU6515 Accelerometer,2.2527008,0.7568207,10.178223
1411126769084686625,MPU6515 Accelerometer,1.8480377,0.002243042,10.382935
1411126769080932962,MPU6515 Gyroscope,-0.58158875,0.440094,0.13494873
1411126769104370462,MPU6515 Accelerometer,1.1791534,-1.4259796,9.330811
1411126769124084818,MPU6515 Accelerometer,1.0125275,-0.7332916,9.9782715
1411126769143768656,MPU6515 Accelerometer,0.9768219,0.33787537,9.866394
1411126769163483011,MPU6515 Accelerometer,0.9030304,0.1212616,9.035645
1411126769147583353,MPU6515 Gyroscope,0.07374573,-0.16705322,0.18218994
1411126769183166849,MPU6515 Accelerometer,2.0194244,-0.35957336,9.085632
1411126769202881205,MPU6515 Accelerometer,2.2360382,0.035568237,10.221069
1411126769222565042,MPU6515 Accelerometer,0.4412384,0.8139496,9.733093
1411126769214233744,MPU6515 Gyroscope,0.11201477,0.27851868,0.18421936
1411126769242279398,MPU6515 Accelerometer,0.60310364,0.27360535,10.556702
1411126769261963236,MPU6515 Accelerometer,0.36982727,0.32835388,12.242004
1411126769281677591,MPU6515 Accelerometer,-0.008651733,0.51878357,12.192017
1411126769301361429,MPU6515 Accelerometer,-0.30619812,0.49497986,11.411255
1411126769280884134,MPU6515 Gyroscope,0.076538086,0.3169403,0.0340271
1411126769321045267,MPU6515 Accelerometer,-1.1869354,0.8448944,10.451965
1411126769340759623,MPU6515 Accelerometer,-1.184555,0.92344666,9.1380005
1411126769360473978,MPU6515 Accelerometer,-0.5608978,1.194809,8.257263
1411126769347534525,MPU6515 Gyroscope,0.5346222,0.9276581,0.18003845
1411126769380188334,MPU6515 Accelerometer,-0.23002625,1.3281097,8.680969
1411126769399872171,MPU6515 Accelerometer,0.35792542,1.2757416,9.476013
1411126769419556009,MPU6515 Accelerometer,1.2934113,1.2090912,10.330566
1411126769414184916,MPU6515 Gyroscope,-0.08683777,0.12719727,0.53486633
1411126769439270365,MPU6515 Accelerometer,1.5028839,0.87583923,10.511475
1411126769458954203,MPU6515 Accelerometer,1.4743195,0.34977722,10.423401
1411126769478668558,MPU6515 Accelerometer,0.5745392,-0.035842896,11.211304
1411126769498382914,MPU6515 Accelerometer,-0.5870819,-0.29530334,11.070862
1411126769480835306,MPU6515 Gyroscope,-0.4208374,-0.49441528,0.24951172
1411126769518066751,MPU6515 Accelerometer,1.1148834,-0.57618713,10.561462
1411126769537750589,MPU6515 Accelerometer,3.247696,-0.87135315,10.004456
1411126769557464945,MPU6515 Accelerometer,1.6195221,-1.0355988,10.040161
1411126769547485697,MPU6515 Gyroscope,-0.33883667,-0.27186584,0.15951538
1411126769577179300,MPU6515 Accelerometer,-0.053878784,-1.0475006,10.083008
1411126769596863138,MPU6515 Accelerometer,0.24128723,-0.62379456,10.302002
1411126769616546976,MPU6515 Accelerometer,0.6959381,-0.40956116,11.599304
1411126769614136087,MPU6515 Gyroscope,-0.21382141,-0.40260315,-0.016403198
1411126769636261332,MPU6515 Accelerometer,0.2103424,-0.57618713,10.744751
1411126769655945169,MPU6515 Accelerometer,0.14845276,-0.37861633,9.190369
1411126769675659525,MPU6515 Accelerometer,0.8673248,-0.3738556,8.4453125
1411126769695343363,MPU6515 Accelerometer,1.1363068,-0.100112915,8.949951
1411126769680786478,MPU6515 Gyroscope,0.28063965,0.096572876,0.01776123
1411126769715027201,MPU6515 Accelerometer,0.38172913,0.004623413,9.268921
1411126769734741556,MPU6515 Accelerometer,-0.21812439,-0.2905426,8.835693
1411126769754425394,MPU6515 Accelerometer,1.1743927,-0.65711975,8.028748
1411126769747436869,MPU6515 Gyroscope,0.31593323,0.18063354,0.00944519
1411126769774170267,MPU6515 Accelerometer,1.0077667,-0.7332916,7.8026123
1411126769793823587,MPU6515 Accelerometer,1.0149078,-0.28102112,8.611938
1411126769813507425,MPU6515 Accelerometer,0.74354553,-0.52619934,9.07135
1411126769833221781,MPU6515 Accelerometer,0.52693176,-0.46192932,8.212036
1411126769814087259,MPU6515 Gyroscope,0.12634277,-0.052627563,0.08735657
1411126769852905619,MPU6515 Accelerometer,0.64356995,-0.30244446,8.75
1411126769872589457,MPU6515 Accelerometer,1.3933868,-0.32862854,10.171082
1411126769892303812,MPU6515 Accelerometer,1.426712,-0.45240784,9.880676
1411126769880737650,MPU6515 Gyroscope,-0.13972473,0.02355957,0.12310791
1411126769911987650,MPU6515 Accelerometer,1.086319,-0.2500763,8.766663
1411126769931702005,MPU6515 Accelerometer,1.2243805,0.02128601,8.276306
1411126769951385843,MPU6515 Accelerometer,1.464798,-0.588089,9.445068
